ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-6808-5p,MIMAT0027516,MAST3,23031,PAR-CLIP,22291592,Unspecified
hsa-mir-6808-5p,MIMAT0027516,NUP210,23225,HITS-CLIP,23313552,Unspecified
hsa-mir-6808-5p,MIMAT0027516,USP22,23326,PAR-CLIP,26701625,Unspecified
hsa-mir-6808-5p,MIMAT0027516,POLR1A,25885,PAR-CLIP,27292025,Unspecified
hsa-mir-6808-5p,MIMAT0027516,FBXW8,26259,HITS-CLIP,23824327,Unspecified
hsa-mir-6808-5p,MIMAT0027516,PLCE1,51196,HITS-CLIP//PAR-CLIP,23824327|27292025,Unspecified
hsa-mir-6808-5p,MIMAT0027516,ZNF770,54989,HITS-CLIP,23824327,Unspecified
hsa-mir-6808-5p,MIMAT0027516,AEN,64782,PAR-CLIP,23592263,Unspecified
hsa-mir-6808-5p,MIMAT0027516,PLEKHG2,64857,HITS-CLIP,23313552,Unspecified
hsa-mir-6808-5p,MIMAT0027516,ULBP3,79465,PAR-CLIP,27292025,Unspecified
hsa-mir-6808-5p,MIMAT0027516,QTRT2,79691,PAR-CLIP,27292025,Unspecified
hsa-mir-6808-5p,MIMAT0027516,GSTCD,79807,HITS-CLIP,23313552,Unspecified
hsa-mir-6808-5p,MIMAT0027516,HASPIN,83903,PAR-CLIP,23592263|23446348|21572407,Unspecified
hsa-mir-6808-5p,MIMAT0027516,BRIP1,83990,PAR-CLIP,27292025,Unspecified
hsa-mir-6808-5p,MIMAT0027516,CBX2,84733,PAR-CLIP,26701625,Unspecified
hsa-mir-6808-5p,MIMAT0027516,IFFO2,126917,HITS-CLIP,27418678,Unspecified
hsa-mir-6808-5p,MIMAT0027516,PRAG1,157285,PAR-CLIP,26701625,Unspecified
hsa-mir-6808-5p,MIMAT0027516,SLC29A4,222962,HITS-CLIP,23824327,Unspecified
hsa-mir-6808-5p,MIMAT0027516,CEP170B,283638,PAR-CLIP,26701625,Unspecified
hsa-mir-6808-5p,MIMAT0027516,SMTNL2,342527,HITS-CLIP,23824327,Unspecified
hsa-mir-6808-5p,MIMAT0027516,MYO18A,399687,HITS-CLIP//PAR-CLIP,26701625|27418678,Unspecified
hsa-mir-6808-3p,MIMAT0027517,SZT2,23334,PAR-CLIP,27292025,Unspecified
hsa-mir-6808-3p,MIMAT0027517,IRX2,153572,HITS-CLIP,23824327,Unspecified
hsa-mir-6809-5p,MIMAT0027518,FOXC1,2296,PAR-CLIP,23592263|20371350|26701625,Unspecified
hsa-mir-6809-5p,MIMAT0027518,RAPGEF1,2889,PAR-CLIP,23592263,Unspecified
hsa-mir-6809-5p,MIMAT0027518,HMGA1,3159,PAR-CLIP,23592263,Unspecified
hsa-mir-6809-5p,MIMAT0027518,PLAGL2,5326,PAR-CLIP,27292025,Unspecified
hsa-mir-6809-5p,MIMAT0027518,VGLL4,9686,PAR-CLIP,23592263|23446348,Unspecified
hsa-mir-6809-5p,MIMAT0027518,LDOC1,23641,PAR-CLIP,23592263,Unspecified
hsa-mir-6809-5p,MIMAT0027518,PRRC2B,84726,PAR-CLIP,26701625,Unspecified
hsa-mir-6809-5p,MIMAT0027518,SBK1,388228,PAR-CLIP,27292025,Unspecified
hsa-mir-6809-3p,MIMAT0027519,ENTPD5,957,HITS-CLIP,23824327,Unspecified
hsa-mir-6809-3p,MIMAT0027519,ARID3A,1820,HITS-CLIP,21572407,Unspecified
hsa-mir-6809-3p,MIMAT0027519,FZD2,2535,HITS-CLIP,19536157,Unspecified
hsa-mir-6809-3p,MIMAT0027519,GATM,2628,HITS-CLIP,23824327,Unspecified
hsa-mir-6809-3p,MIMAT0027519,HIP1,3092,HITS-CLIP,23824327,Unspecified
hsa-mir-6809-3p,MIMAT0027519,PRKCB,5579,HITS-CLIP,23824327,Unspecified
hsa-mir-6809-3p,MIMAT0027519,ZNF90,7643,PAR-CLIP,23446348,Unspecified
hsa-mir-6809-3p,MIMAT0027519,TTF2,8458,HITS-CLIP,23824327,Unspecified
hsa-mir-6809-3p,MIMAT0027519,WASF3,10810,HITS-CLIP,23824327,Unspecified
hsa-mir-6809-3p,MIMAT0027519,IGSF9B,22997,HITS-CLIP,23824327,Unspecified
hsa-mir-6809-3p,MIMAT0027519,CDON,50937,HITS-CLIP,23824327,Unspecified
hsa-mir-6809-3p,MIMAT0027519,MYORG,57462,HITS-CLIP//PAR-CLIP,21572407|19536157,Unspecified
hsa-mir-6810-5p,MIMAT0027520,PPP1R10,5514,HITS-CLIP,23313552,Unspecified
hsa-mir-6810-5p,MIMAT0027520,UBE2V1,7335,PAR-CLIP,23592263,Unspecified
hsa-mir-6810-5p,MIMAT0027520,SRCAP,10847,PAR-CLIP,24398324,Unspecified
hsa-mir-6810-5p,MIMAT0027520,PLXND1,23129,PAR-CLIP,23592263,Unspecified
hsa-mir-6810-5p,MIMAT0027520,UNC5B,219699,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-6810-3p,MIMAT0027521,ERBB3,2065,HITS-CLIP,23824327|19536157,Unspecified
hsa-mir-6810-3p,MIMAT0027521,HIP1,3092,HITS-CLIP,23824327|23313552,Unspecified
hsa-mir-6810-3p,MIMAT0027521,MAN2A2,4122,PAR-CLIP,20371350,Unspecified
hsa-mir-6810-3p,MIMAT0027521,NELL2,4753,HITS-CLIP,19536157,Unspecified
hsa-mir-6810-3p,MIMAT0027521,XPC,7508,HITS-CLIP,28735896,Unspecified
hsa-mir-6810-3p,MIMAT0027521,HS3ST1,9957,HITS-CLIP,19536157,Unspecified
hsa-mir-6810-3p,MIMAT0027521,RCC2,55920,HITS-CLIP,19536157,Unspecified
hsa-mir-6810-3p,MIMAT0027521,FCHSD1,89848,HITS-CLIP,23824327,Unspecified
hsa-mir-6810-3p,MIMAT0027521,SMCR8,140775,HITS-CLIP,23824327,Unspecified
hsa-mir-6811-5p,MIMAT0027522,HAS2,3037,HITS-CLIP,23313552,Unspecified
hsa-mir-6811-5p,MIMAT0027522,HSPG2,3339,PAR-CLIP,26701625|27292025,Unspecified
hsa-mir-6811-5p,MIMAT0027522,LLGL1,3996,HITS-CLIP,23313552,Unspecified
hsa-mir-6811-5p,MIMAT0027522,HCN4,10021,PAR-CLIP,22012620|21572407,Unspecified
hsa-mir-6811-5p,MIMAT0027522,HIC2,23119,PAR-CLIP,26701625,Unspecified
hsa-mir-6811-3p,MIMAT0027523,ECE1,1889,HITS-CLIP,28735896,Unspecified
hsa-mir-6811-3p,MIMAT0027523,GALNT2,2590,HITS-CLIP,23824327,Unspecified
hsa-mir-6811-3p,MIMAT0027523,INHBA,3624,HITS-CLIP,27418678,Unspecified
hsa-mir-6811-3p,MIMAT0027523,SCD,6319,PAR-CLIP,23592263,Unspecified
hsa-mir-6811-3p,MIMAT0027523,SLC1A5,6510,HITS-CLIP,23313552,Unspecified
hsa-mir-6811-3p,MIMAT0027523,GREB1,9687,HITS-CLIP,23824327,Unspecified
hsa-mir-6811-3p,MIMAT0027523,IGF2BP1,10642,HITS-CLIP,21572407,Unspecified
hsa-mir-6811-3p,MIMAT0027523,NT5C2,22978,HITS-CLIP,23313552,Unspecified
hsa-mir-6811-3p,MIMAT0027523,ZNF770,54989,HITS-CLIP,23824327,Unspecified
hsa-mir-6811-3p,MIMAT0027523,PLEKHH1,57475,HITS-CLIP,23824327,Unspecified
hsa-mir-6811-3p,MIMAT0027523,SMOC1,64093,PAR-CLIP,22012620,Unspecified
hsa-mir-6811-3p,MIMAT0027523,ZC3HAV1L,92092,HITS-CLIP,23824327,Unspecified
hsa-mir-6811-3p,MIMAT0027523,RDH10,157506,HITS-CLIP,23824327,Unspecified
hsa-mir-6811-3p,MIMAT0027523,UNC5B,219699,PAR-CLIP,26701625,Unspecified
hsa-mir-6811-3p,MIMAT0027523,SCUBE3,222663,HITS-CLIP,23824327,Unspecified
hsa-mir-6812-5p,MIMAT0027524,CCND1,595,PAR-CLIP,26701625,Unspecified
hsa-mir-6812-5p,MIMAT0027524,BMP2,650,PAR-CLIP,23592263,Unspecified
hsa-mir-6812-5p,MIMAT0027524,GLI2,2736,HITS-CLIP,24906430|27418678,Unspecified
hsa-mir-6812-5p,MIMAT0027524,NPR1,4881,HITS-CLIP,23313552,Unspecified
hsa-mir-6812-5p,MIMAT0027524,CHERP,10523,PAR-CLIP,26701625,Unspecified
hsa-mir-6812-5p,MIMAT0027524,SETD1B,23067,PAR-CLIP,23592263,Unspecified
hsa-mir-6812-5p,MIMAT0027524,SETBP1,26040,PAR-CLIP,23446348,Unspecified
hsa-mir-6812-5p,MIMAT0027524,PRRC2B,84726,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-6812-3p,MIMAT0027525,SLC4A1,6521,HITS-CLIP//PAR-CLIP,22012620|27418678,Unspecified
hsa-mir-6812-3p,MIMAT0027525,CRISPLD2,83716,HITS-CLIP,23824327,Unspecified
hsa-mir-6812-3p,MIMAT0027525,CBX2,84733,HITS-CLIP,23313552,Unspecified
hsa-mir-6813-5p,MIMAT0027526,PKD1,5310,HITS-CLIP,22927820,Unspecified
hsa-mir-6813-5p,MIMAT0027526,PLAGL2,5326,PAR-CLIP,20371350|26701625,Unspecified
hsa-mir-6813-5p,MIMAT0027526,SEMA3F,6405,PAR-CLIP,23592263,Unspecified
hsa-mir-6813-5p,MIMAT0027526,SLC7A5,8140,PAR-CLIP,26701625,Unspecified
hsa-mir-6813-5p,MIMAT0027526,SLC5A6,8884,PAR-CLIP,24398324|21572407,Unspecified
hsa-mir-6813-5p,MIMAT0027526,DLG5,9231,PAR-CLIP,26701625,Unspecified
hsa-mir-6813-5p,MIMAT0027526,KMT2B,9757,PAR-CLIP,26701625,Unspecified
hsa-mir-6813-5p,MIMAT0027526,RNF40,9810,PAR-CLIP,26701625,Unspecified
hsa-mir-6813-5p,MIMAT0027526,PRRC2B,84726,PAR-CLIP,26701625,Unspecified
hsa-mir-6813-5p,MIMAT0027526,ANKRD52,283373,PAR-CLIP,23446348,Unspecified
hsa-mir-6813-3p,MIMAT0027527,GALNT2,2590,HITS-CLIP,23824327,Unspecified
hsa-mir-6813-3p,MIMAT0027527,MAN2A2,4122,HITS-CLIP,23824327,Unspecified
hsa-mir-6813-3p,MIMAT0027527,ESPL1,9700,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-6814-5p,MIMAT0027528,EPHB2,2048,HITS-CLIP,23824327,Unspecified
hsa-mir-6814-5p,MIMAT0027528,MAPK13,5603,PAR-CLIP,23446348,Unspecified
hsa-mir-6814-5p,MIMAT0027528,SLC1A5,6510,HITS-CLIP//PAR-CLIP,23824327|27292025,Unspecified
hsa-mir-6814-5p,MIMAT0027528,IGF2BP1,10642,HITS-CLIP,23824327|21572407,Unspecified
hsa-mir-6814-5p,MIMAT0027528,CAMK1D,57118,HITS-CLIP,23824327,Unspecified
hsa-mir-6814-5p,MIMAT0027528,SMCR8,140775,PAR-CLIP,26701625,Unspecified
hsa-mir-6814-5p,MIMAT0027528,SLC35G1,159371,HITS-CLIP,23824327,Unspecified
hsa-mir-6814-3p,MIMAT0027529,SKI,6497,PAR-CLIP,26701625,Unspecified
hsa-mir-6815-5p,MIMAT0027530,HMGA1,3159,PAR-CLIP,26701625,Unspecified
hsa-mir-6815-5p,MIMAT0027530,HIC2,23119,PAR-CLIP,20371350,Unspecified
hsa-mir-6815-5p,MIMAT0027530,TTYH3,80727,PAR-CLIP,26701625,Unspecified
hsa-mir-6815-3p,MIMAT0027531,MDC1,9656,HITS-CLIP,23824327,Unspecified
hsa-mir-6815-3p,MIMAT0027531,ESPL1,9700,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-6815-3p,MIMAT0027531,COL18A1,80781,PAR-CLIP,26701625,Unspecified
hsa-mir-6816-5p,MIMAT0027532,ENTPD5,957,PAR-CLIP,21572407|20371350|26701625,Unspecified
hsa-mir-6816-5p,MIMAT0027532,ENG,2022,PAR-CLIP,23592263,Unspecified
hsa-mir-6816-5p,MIMAT0027532,PBX2,5089,PAR-CLIP,26701625,Unspecified
hsa-mir-6816-5p,MIMAT0027532,SKI,6497,PAR-CLIP,20371350|26701625,Unspecified
hsa-mir-6816-5p,MIMAT0027532,SLC7A5,8140,PAR-CLIP,26701625,Unspecified
hsa-mir-6816-5p,MIMAT0027532,MINK1,50488,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-6816-5p,MIMAT0027532,GATAD2A,54815,PAR-CLIP,26701625,Unspecified
hsa-mir-6816-5p,MIMAT0027532,BCL9L,283149,PAR-CLIP,26701625,Unspecified
hsa-mir-6816-5p,MIMAT0027532,SBK1,388228,PAR-CLIP,26701625,Unspecified
hsa-mir-6816-3p,MIMAT0027533,FKBP5,2289,PAR-CLIP,22012620,Unspecified
hsa-mir-6816-3p,MIMAT0027533,MAN2A2,4122,PAR-CLIP,20371350,Unspecified
hsa-mir-6816-3p,MIMAT0027533,SCUBE3,222663,PAR-CLIP,23446348,Unspecified
hsa-mir-6817-5p,MIMAT0027534,RAPGEF1,2889,PAR-CLIP,27292025,Unspecified
hsa-mir-6817-5p,MIMAT0027534,HSPG2,3339,PAR-CLIP,26701625,Unspecified
hsa-mir-6817-5p,MIMAT0027534,NUP210,23225,HITS-CLIP,23313552,Unspecified
hsa-mir-6817-5p,MIMAT0027534,BOC,91653,PAR-CLIP,21572407,Unspecified
hsa-mir-6817-5p,MIMAT0027534,SBK1,388228,PAR-CLIP,26701625,Unspecified
hsa-mir-6817-3p,MIMAT0027535,ENTPD5,957,HITS-CLIP,23824327,Unspecified
hsa-mir-6817-3p,MIMAT0027535,HIP1,3092,HITS-CLIP,23824327,Unspecified
hsa-mir-6817-3p,MIMAT0027535,RAB8A,4218,HITS-CLIP,23824327,Unspecified
hsa-mir-6817-3p,MIMAT0027535,TTF2,8458,HITS-CLIP,23824327,Unspecified
hsa-mir-6817-3p,MIMAT0027535,BAZ2A,11176,HITS-CLIP,23824327|22927820|27418678,Unspecified
hsa-mir-6817-3p,MIMAT0027535,IGSF9B,22997,HITS-CLIP,23824327,Unspecified
hsa-mir-6817-3p,MIMAT0027535,SETBP1,26040,HITS-CLIP,23824327|19536157,Unspecified
hsa-mir-6817-3p,MIMAT0027535,MYORG,57462,HITS-CLIP,23824327,Unspecified
hsa-mir-6817-3p,MIMAT0027535,GRAMD1B,57476,HITS-CLIP//PAR-CLIP,24906430|23824327|23706177|26701625|27418678,Unspecified
hsa-mir-6817-3p,MIMAT0027535,NLN,57486,HITS-CLIP,19536157,Unspecified
hsa-mir-6817-3p,MIMAT0027535,SORCS2,57537,HITS-CLIP,23824327,Unspecified
hsa-mir-6817-3p,MIMAT0027535,PLXNA4,91584,HITS-CLIP,23824327,Unspecified
hsa-mir-6817-3p,MIMAT0027535,CPXM2,119587,HITS-CLIP,23824327,Unspecified
hsa-mir-6817-3p,MIMAT0027535,FREM2,341640,HITS-CLIP,23824327,Unspecified
hsa-mir-6818-5p,MIMAT0027536,CCND1,595,HITS-CLIP//PAR-CLIP,23592263|26701625|27292025|27418678,Unspecified
hsa-mir-6818-5p,MIMAT0027536,EP300,2033,HITS-CLIP,24906430|27418678,Unspecified
hsa-mir-6818-5p,MIMAT0027536,GABRB2,2561,HITS-CLIP,23824327|27418678,Unspecified
hsa-mir-6818-5p,MIMAT0027536,UBE2V1,7335,PAR-CLIP,23592263|23446348|21572407|20371350|26701625|27292025,Unspecified
hsa-mir-6818-5p,MIMAT0027536,NRXN1,9378,HITS-CLIP,23313552|27418678,Unspecified
hsa-mir-6818-5p,MIMAT0027536,CHST11,50515,HITS-CLIP,24906430|23313552,Unspecified
hsa-mir-6818-5p,MIMAT0027536,SORCS2,57537,PAR-CLIP,22100165,Unspecified
hsa-mir-6818-5p,MIMAT0027536,ELOVL6,79071,PAR-CLIP,22012620,Unspecified
hsa-mir-6818-5p,MIMAT0027536,ZNF738,148203,HITS-CLIP,27418678,Unspecified
hsa-mir-6818-5p,MIMAT0027536,NHSL2,340527,HITS-CLIP,23313552|27418678,Unspecified
hsa-mir-6818-5p,MIMAT0027536,SBK1,388228,HITS-CLIP,24906430|23824327|23313552|27418678,Unspecified
hsa-mir-6818-3p,MIMAT0027537,SZT2,23334,HITS-CLIP,19536157,Unspecified
hsa-mir-6818-3p,MIMAT0027537,KIAA1671,85379,HITS-CLIP,21572407,Unspecified
hsa-mir-6818-3p,MIMAT0027537,SYTL4,94121,HITS-CLIP,23824327,Unspecified
hsa-mir-6819-5p,MIMAT0027538,CCND1,595,PAR-CLIP,26701625,Unspecified
hsa-mir-6819-5p,MIMAT0027538,BMP2,650,PAR-CLIP,23592263,Unspecified
hsa-mir-6819-5p,MIMAT0027538,GLI2,2736,HITS-CLIP,24906430|27418678,Unspecified
hsa-mir-6819-5p,MIMAT0027538,NPR1,4881,HITS-CLIP,23313552,Unspecified
hsa-mir-6819-5p,MIMAT0027538,CHERP,10523,PAR-CLIP,26701625,Unspecified
hsa-mir-6819-5p,MIMAT0027538,SETD1B,23067,PAR-CLIP,23592263,Unspecified
hsa-mir-6819-5p,MIMAT0027538,SETBP1,26040,PAR-CLIP,23446348,Unspecified
hsa-mir-6819-5p,MIMAT0027538,PRRC2B,84726,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-6819-3p,MIMAT0027539,E2F2,1870,HITS-CLIP,23824327,Unspecified
hsa-mir-6819-3p,MIMAT0027539,DLG5,9231,PAR-CLIP,23592263|21572407,Unspecified
hsa-mir-6819-3p,MIMAT0027539,SRCAP,10847,HITS-CLIP,23824327,Unspecified
hsa-mir-6819-3p,MIMAT0027539,CPXM2,119587,HITS-CLIP,23824327,Unspecified
hsa-mir-6819-3p,MIMAT0027539,CBLN2,147381,HITS-CLIP,23824327,Unspecified
hsa-mir-6819-3p,MIMAT0027539,ANKRD52,283373,HITS-CLIP,23824327,Unspecified
hsa-mir-6820-5p,MIMAT0027540,HCFC1,3054,PAR-CLIP,23592263,Unspecified
hsa-mir-6820-5p,MIMAT0027540,PKD1,5310,PAR-CLIP,26701625,Unspecified
hsa-mir-6820-5p,MIMAT0027540,SKI,6497,PAR-CLIP,26701625,Unspecified
hsa-mir-6820-5p,MIMAT0027540,SLC7A5,8140,PAR-CLIP,26701625,Unspecified
hsa-mir-6820-3p,MIMAT0027541,GABRB2,2561,HITS-CLIP,23824327|27418678,Unspecified
hsa-mir-6820-3p,MIMAT0027541,SMAD6,4091,HITS-CLIP,23824327,Unspecified
hsa-mir-6820-3p,MIMAT0027541,TTF2,8458,HITS-CLIP,28735896,Unspecified
hsa-mir-6820-3p,MIMAT0027541,MAST3,23031,HITS-CLIP,23313552,Unspecified
hsa-mir-6820-3p,MIMAT0027541,FBXW8,26259,HITS-CLIP,28735896,Unspecified
hsa-mir-6821-5p,MIMAT0027542,SLC1A5,6510,HITS-CLIP,23313552,Unspecified
hsa-mir-6821-5p,MIMAT0027542,ZNF124,7678,HITS-CLIP,23824327,Unspecified
hsa-mir-6821-5p,MIMAT0027542,SLC7A5,8140,PAR-CLIP,26701625,Unspecified
hsa-mir-6821-5p,MIMAT0027542,ANKRD52,283373,PAR-CLIP,23446348,Unspecified
hsa-mir-6821-3p,MIMAT0027543,F2R,2149,HITS-CLIP,22927820,Unspecified
hsa-mir-6821-3p,MIMAT0027543,HAS2,3037,HITS-CLIP,22927820,Unspecified
hsa-mir-6821-3p,MIMAT0027543,MAN2A2,4122,HITS-CLIP,23824327,Unspecified
hsa-mir-6821-3p,MIMAT0027543,CHST6,4166,HITS-CLIP,23824327,Unspecified
hsa-mir-6821-3p,MIMAT0027543,SLC1A5,6510,HITS-CLIP,23824327|23313552,Unspecified
hsa-mir-6821-3p,MIMAT0027543,SLC4A1,6521,HITS-CLIP,23824327,Unspecified
hsa-mir-6821-3p,MIMAT0027543,ZNF43,7594,HITS-CLIP,23824327,Unspecified
hsa-mir-6821-3p,MIMAT0027543,ENTPD4,9583,HITS-CLIP,22927820,Unspecified
hsa-mir-6821-3p,MIMAT0027543,SRCAP,10847,HITS-CLIP,23824327,Unspecified
hsa-mir-6821-3p,MIMAT0027543,ADAT1,23536,HITS-CLIP,23824327,Unspecified
hsa-mir-6821-3p,MIMAT0027543,BRPF3,27154,PAR-CLIP,20371350,Unspecified
hsa-mir-6821-3p,MIMAT0027543,RCC2,55920,PAR-CLIP,20371350,Unspecified
hsa-mir-6821-3p,MIMAT0027543,CRISPLD2,83716,PAR-CLIP,22012620,Unspecified
hsa-mir-6821-3p,MIMAT0027543,GBP4,115361,HITS-CLIP,23824327,Unspecified
hsa-mir-6822-5p,MIMAT0027544,INCENP,3619,PAR-CLIP,21572407,Unspecified
hsa-mir-6822-5p,MIMAT0027544,SMOC1,64093,PAR-CLIP,22100165,Unspecified
hsa-mir-6822-5p,MIMAT0027544,TUBB,203068,PAR-CLIP,26701625|27292025,Unspecified
hsa-mir-6822-5p,MIMAT0027544,BMP8A,353500,PAR-CLIP,27292025,Unspecified
hsa-mir-6822-3p,MIMAT0027545,KHNYN,23351,HITS-CLIP,19536157,Unspecified
hsa-mir-6822-3p,MIMAT0027545,GOLGA7,51125,PAR-CLIP,23446348|21572407,Unspecified
hsa-mir-6823-5p,MIMAT0027546,ATP1A2,477,HITS-CLIP,23824327,Unspecified
hsa-mir-6823-5p,MIMAT0027546,ENG,2022,PAR-CLIP,23592263,Unspecified
hsa-mir-6823-5p,MIMAT0027546,SLC7A5,8140,HITS-CLIP,19536157,Unspecified
hsa-mir-6823-5p,MIMAT0027546,CTDSP2,10106,PAR-CLIP,27292025,Unspecified
hsa-mir-6823-5p,MIMAT0027546,MAPKBP1,23005,HITS-CLIP,23824327,Unspecified
hsa-mir-6823-5p,MIMAT0027546,NDOR1,27158,PAR-CLIP,23592263,Unspecified
hsa-mir-6823-5p,MIMAT0027546,GALNT10,55568,HITS-CLIP,23824327,Unspecified
hsa-mir-6823-3p,MIMAT0027547,PKNOX2,63876,HITS-CLIP,23824327,Unspecified
hsa-mir-6823-3p,MIMAT0027547,CRISPLD2,83716,PAR-CLIP,23592263,Unspecified
hsa-mir-6824-5p,MIMAT0027548,HMGA1,3159,PAR-CLIP,23592263|26701625,Unspecified
hsa-mir-6824-5p,MIMAT0027548,PKD1,5310,HITS-CLIP,22927820,Unspecified
hsa-mir-6824-5p,MIMAT0027548,RNF40,9810,PAR-CLIP,26701625,Unspecified
hsa-mir-6824-5p,MIMAT0027548,ZNF423,23090,PAR-CLIP,27292025,Unspecified
hsa-mir-6824-5p,MIMAT0027548,CHST11,50515,HITS-CLIP,24906430|23313552,Unspecified
hsa-mir-6824-3p,MIMAT0027549,CCND1,595,PAR-CLIP,23592263,Unspecified
hsa-mir-6824-3p,MIMAT0027549,EPHB3,2049,HITS-CLIP,23824327|19536157,Unspecified
hsa-mir-6824-3p,MIMAT0027549,HMGA2,8091,PAR-CLIP,26701625,Unspecified
hsa-mir-6825-5p,MIMAT0027550,ADD2,119,PAR-CLIP,23592263,Unspecified
hsa-mir-6825-5p,MIMAT0027550,CRMP1,1400,PAR-CLIP,20371350,Unspecified
hsa-mir-6825-5p,MIMAT0027550,ECE1,1889,PAR-CLIP,26701625,Unspecified
hsa-mir-6825-5p,MIMAT0027550,EVC,2121,HITS-CLIP,23706177,Unspecified
hsa-mir-6825-5p,MIMAT0027550,HCFC1,3054,PAR-CLIP,23592263,Unspecified
hsa-mir-6825-5p,MIMAT0027550,SALL2,6297,PAR-CLIP,23592263,Unspecified
hsa-mir-6825-5p,MIMAT0027550,SLC6A4,6532,PAR-CLIP,27292025,Unspecified
hsa-mir-6825-5p,MIMAT0027550,TRAPPC10,7109,PAR-CLIP,26701625,Unspecified
hsa-mir-6825-5p,MIMAT0027550,ZNF43,7594,HITS-CLIP,23824327,Unspecified
hsa-mir-6825-5p,MIMAT0027550,KMT2D,8085,PAR-CLIP,26701625,Unspecified
hsa-mir-6825-5p,MIMAT0027550,SLC7A5,8140,PAR-CLIP,26701625,Unspecified
hsa-mir-6825-5p,MIMAT0027550,SYT7,9066,PAR-CLIP,23592263|26701625,Unspecified
hsa-mir-6825-5p,MIMAT0027550,LPCAT3,10162,PAR-CLIP,20371350,Unspecified
hsa-mir-6825-5p,MIMAT0027550,SRCAP,10847,PAR-CLIP,24398324,Unspecified
hsa-mir-6825-5p,MIMAT0027550,FNBP1,23048,HITS-CLIP,23824327,Unspecified
hsa-mir-6825-5p,MIMAT0027550,HIC2,23119,PAR-CLIP,23592263,Unspecified
hsa-mir-6825-5p,MIMAT0027550,USP22,23326,PAR-CLIP,23592263|26701625,Unspecified
hsa-mir-6825-5p,MIMAT0027550,CHST11,50515,HITS-CLIP,24906430|23313552,Unspecified
hsa-mir-6825-5p,MIMAT0027550,GPR173,54328,PAR-CLIP,20371350,Unspecified
hsa-mir-6825-5p,MIMAT0027550,GATAD2A,54815,PAR-CLIP,23592263|26701625,Unspecified
hsa-mir-6825-5p,MIMAT0027550,SLC47A1,55244,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-6825-5p,MIMAT0027550,RCC2,55920,HITS-CLIP,23313552,Unspecified
hsa-mir-6825-5p,MIMAT0027550,MYORG,57462,HITS-CLIP,19536157,Unspecified
hsa-mir-6825-5p,MIMAT0027550,PRR12,57479,PAR-CLIP,23592263,Unspecified
hsa-mir-6825-5p,MIMAT0027550,SORCS2,57537,PAR-CLIP,23592263,Unspecified
hsa-mir-6825-5p,MIMAT0027550,PKNOX2,63876,PAR-CLIP,23592263,Unspecified
hsa-mir-6825-5p,MIMAT0027550,CLSTN2,64084,PAR-CLIP,27292025,Unspecified
hsa-mir-6825-5p,MIMAT0027550,PRRC2B,84726,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-6825-5p,MIMAT0027550,LENG8,114823,PAR-CLIP,23592263,Unspecified
hsa-mir-6825-5p,MIMAT0027550,KIF18B,146909,HITS-CLIP,23824327,Unspecified
hsa-mir-6825-5p,MIMAT0027550,AMOTL1,154810,PAR-CLIP,26701625,Unspecified
hsa-mir-6825-5p,MIMAT0027550,SLC36A1,206358,PAR-CLIP,23592263,Unspecified
hsa-mir-6825-5p,MIMAT0027550,ANKRD52,283373,PAR-CLIP,20371350|26701625,Unspecified
hsa-mir-6825-3p,MIMAT0027551,KIAA0513,9764,PAR-CLIP,26701625,Unspecified
hsa-mir-6826-3p,MIMAT0027553,ATP1A2,477,HITS-CLIP,23824327,Unspecified
hsa-mir-6826-3p,MIMAT0027553,ERBB3,2065,HITS-CLIP,23824327|19536157,Unspecified
hsa-mir-6826-3p,MIMAT0027553,TGFB2,7042,HITS-CLIP,23824327,Unspecified
hsa-mir-6826-3p,MIMAT0027553,TNFRSF10D,8793,PAR-CLIP,22012620,Unspecified
hsa-mir-6826-3p,MIMAT0027553,SYT7,9066,HITS-CLIP,23824327,Unspecified
hsa-mir-6826-3p,MIMAT0027553,LPCAT3,10162,HITS-CLIP,23824327,Unspecified
hsa-mir-6826-3p,MIMAT0027553,MAST3,23031,HITS-CLIP,23313552,Unspecified
hsa-mir-6826-3p,MIMAT0027553,TENM4,26011,HITS-CLIP,19536157,Unspecified
hsa-mir-6826-3p,MIMAT0027553,FCHSD1,89848,HITS-CLIP,23824327,Unspecified
hsa-mir-6826-3p,MIMAT0027553,GDF6,392255,HITS-CLIP,19536157,Unspecified
hsa-mir-6827-5p,MIMAT0027554,HMGA1,3159,PAR-CLIP,22012620|26701625,Unspecified
hsa-mir-6827-5p,MIMAT0027554,PKD1,5310,HITS-CLIP,23824327,Unspecified
hsa-mir-6827-5p,MIMAT0027554,PLK1,5347,PAR-CLIP,26701625,Unspecified
hsa-mir-6827-5p,MIMAT0027554,KMT2D,8085,PAR-CLIP,26701625,Unspecified
hsa-mir-6827-5p,MIMAT0027554,SETD1B,23067,PAR-CLIP,23592263,Unspecified
